col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
96,68,61,30,80,64,48,30,86
50,27,14,10,82,81,97,11,81
42,10,82,53,39,29,73,63,14
51,58,23,27,23,44,29,90,3
50,32,37,7,64,99,47,90,69
77,60,76,28,72,13,52,96,44
82,50,67,4,39,32,89,76,48
39,92,15,81,42,65,69,16,70
40,20,14,61,34,11,94,28,60
19,41,91,91,31,47,75,37,40
8,68,40,7,41,74,44,6,16
96,19,88,91,18,89,68,54,52
95,49,62,67,46,43,57,15,14
14,75,67,6,2,41,6,33,4
33,19,25,29,35,67,79,26,97
77,98,75,11,82,98,93,82,96
88,0,35,83,92,89,34,63,29
50,44,1,38,39,62,62,11,3
86,73,31,50,45,93,9,62,92
51,9,96,52,52,55,32,42,20
26,41,45,24,37,88,43,36,25
47,42,77,73,78,2,41,69,67
72,22,5,63,61,87,31,22,73
94,5,68,82,47,26,40,24,37
83,55,49,50,84,75,19,40,25
28,25,75,2,20,21,65,2,1
64,18,12,27,6,63,15,23,84
83,6,82,15,23,13,98,12,9
55,52,20,92,23,88,47,72,59
18,34,72,85,93,56,25,48,46
8,43,81,82,83,14,89,84,29
54,88,95,55,21,46,94,66,84
72,70,93,34,16,88,34,48,79
24,61,3,35,55,33,48,50,96
82,37,98,79,12,72,21,1,13
89,27,60,23,98,27,62,19,72
93,79,32,37,50,8,48,22,18
47,34,93,32,52,14,28,49,96
80,31,92,76,18,20,88,45,18
45,83,34,73,67,13,10,42,85
92,21,28,54,34,92,81,53,15
30,33,13,61,79,55,42,25,80
68,3,52,35,42,54,31,91,47
70,52,22,1,97,84,64,99,81
38,7,8,26,72,65,44,36,4
47,35,37,81,6,60,19,53,10
81,90,84,75,93,8,48,40,0
25,6,22,53,89,15,17,77,79
95,26,56,71,12,10,54,43,91
80,35,85,61,99,57,41,11,88
56,98,23,54,69,45,62,81,92
67,96,34,66,69,76,92,57,79
66,23,46,12,0,62,62,49,38
27,24,22,37,32,22,43,45,91
65,89,47,9,7,27,70,27,90
63,19,78,11,71,7,93,82,47
40,55,24,63,33,58,40,9,25
61,85,94,23,72,73,11,21,10
81,69,21,18,93,43,53,21,75
64,42,43,91,29,13,68,12,10
61,50,42,40,79,78,46,15,61
93,79,57,28,12,49,26,18,5
45,76,22,63,44,39,85,97,79
5,91,2,74,56,98,92,49,65
29,23,68,62,7,59,52,2,51
4,95,74,88,46,86,52,81,84
18,51,92,82,48,46,37,48,56
58,62,91,17,79,42,88,30,73
64,47,29,27,89,64,76,46,15
27,65,4,76,87,26,40,23,75
10,50,79,95,1,79,96,58,85
95,77,32,74,25,96,14,78,60
7,29,84,70,57,24,61,50,49
8,97,59,32,98,35,32,45,61
69,90,20,13,34,65,7,77,48
36,1,62,70,24,17,11,29,96
34,23,94,64,83,93,9,41,52
54,17,69,2,16,51,17,88,36
17,29,17,19,34,68,80,96,59
9,7,55,18,44,31,56,38,25
16,7,99,63,83,4,4,61,40
54,91,88,52,1,68,38,24,1
57,53,93,87,9,22,9,51,31
26,78,12,45,92,5,20,23,6
53,18,5,12,21,34,93,35,39
10,63,62,22,46,33,19,88,78
16,73,98,57,98,85,25,47,6
22,99,25,80,60,31,29,91,32
29,11,16,26,49,12,72,15,96
66,60,6,77,95,17,87,68,36
39,70,59,61,14,65,38,41,9
7,50,60,5,93,49,81,91,5
5,11,22,24,80,35,77,10,76
77,5,41,33,56,64,13,28,36
54,17,60,18,32,48,94,21,40
47,34,15,54,5,12,71,1,93
93,16,6,0,95,90,99,13,74
37,28,94,52,70,25,54,20,88
18,86,42,33,70,33,71,57,99
3,71,31,36,79,33,15,11,3
37,2,30,16,77,98,82,26,21
25,30,17,98,39,76,42,29,64
21,8,91,45,88,52,6,73,31
13,23,68,64,86,23,81,73,73
95,6,54,5,15,39,68,41,15
66,12,10,60,57,97,96,17,90
42,85,14,56,51,79,71,20,1
29,15,47,26,70,2,27,25,20
12,97,77,26,79,82,37,30,80
8,32,2,98,34,10,57,60,78
39,52,57,92,17,61,90,87,33
42,55,20,0,79,0,98,98,80
80,16,80,29,82,99,84,24,57
8,39,5,11,41,58,94,56,61
65,33,57,0,92,36,62,47,91
68,67,68,39,41,27,13,23,62
22,81,65,59,69,5,23,96,51
51,83,42,93,52,81,11,18,45
16,97,66,10,34,55,31,57,25
42,58,84,70,76,79,29,21,64
74,2,51,88,2,57,59,4,65
66,46,95,58,43,2,32,26,71
46,39,53,45,65,62,61,99,41
45,71,99,17,56,35,66,41,80
30,79,44,84,88,57,86,83,23
97,1,81,0,34,82,47,67,75
9,36,22,45,57,76,68,32,1
89,67,35,56,87,32,8,3,86
75,91,60,80,43,59,15,2,61
64,83,81,39,36,21,46,9,27
90,66,15,29,86,27,42,19,61
73,57,55,55,59,36,7,48,25
25,17,12,1,3,5,3,84,0
0,64,19,56,71,66,52,64,32
78,18,76,91,87,82,42,79,80
4,51,79,74,40,48,69,82,12
64,26,90,13,22,89,7,84,21
36,50,83,62,77,32,69,66,9
13,59,52,2,29,15,87,84,35
28,1,15,76,49,80,7,63,46
2,45,83,0,90,26,41,41,58
88,14,54,83,74,67,74,86,85
0,60,28,72,32,36,13,85,42
94,30,63,19,63,18,92,85,70
50,32,66,57,78,42,86,34,13
60,66,30,42,66,65,5,0,67
87,29,88,32,60,52,60,74,26
83,40,35,40,84,72,38,51,34
98,14,13,67,65,44,86,62,55
43,86,94,19,4,15,1,19,31
67,77,81,1,61,58,14,22,2
21,10,48,71,13,6,54,84,34
68,79,75,4,7,24,66,40,79
44,61,50,78,67,4,76,50,94
21,98,72,75,0,87,21,9,77
41,17,90,21,61,24,19,33,67
0,86,83,55,59,29,65,27,68
48,38,71,40,53,86,25,46,90
95,24,5,87,18,60,95,35,8
88,22,69,41,89,24,94,63,69
84,5,0,3,7,93,50,46,80
69,56,43,8,76,82,71,23,86
12,68,84,3,72,48,11,56,33
67,81,93,11,73,46,42,38,91
31,81,88,92,84,29,72,8,65
90,20,24,34,22,18,5,91,60
99,46,2,25,79,4,53,14,95
57,57,32,76,65,22,17,2,7
73,12,13,99,65,59,80,73,81
30,80,78,78,55,25,38,2,24
5,92,90,10,66,58,12,53,9
32,63,66,53,69,10,0,34,63
39,2,3,77,84,0,70,65,64
42,34,21,93,61,78,18,99,13
31,11,22,64,59,55,20,92,0
75,64,21,40,2,13,94,24,92
99,49,31,52,30,7,51,12,62
66,46,77,31,33,96,32,6,11
37,15,10,32,24,4,20,50,94
53,38,53,69,81,59,92,41,4
95,94,40,8,55,54,96,81,86
59,4,28,12,38,77,23,24,28
22,95,64,86,72,84,88,69,57
27,22,96,7,22,34,5,29,50
59,35,13,55,67,45,4,86,53
79,55,46,64,7,33,92,16,33
27,36,48,23,59,34,69,73,66
30,7,93,68,45,46,40,16,84
94,71,60,25,26,82,29,76,62
37,17,34,89,84,96,95,17,91
97,53,48,35,61,1,62,54,81
22,79,18,62,79,57,56,89,80
77,83,47,68,67,19,40,18,4
86,68,42,70,55,80,51,37,23
25,3,98,7,87,94,61,79,46
70,30,36,91,48,18,22,59,79
42,71,79,0,54,74,34,75,7
48,19,32,11,65,70,50,18,24
51,86,33,89,11,41,81,94,31
50,3,36,96,27,4,35,18,42
2,62,36,63,26,17,1,23,11
45,19,44,97,88,77,12,76,1
63,94,59,72,73,47,84,17,74
10,19,24,58,15,52,65,99,95
78,23,35,28,47,96,47,18,15
98,36,98,7,95,66,22,73,59
5,14,98,85,74,1,86,2,56
55,12,17,60,33,41,0,16,74
52,93,46,35,27,84,24,54,71
0,79,75,96,70,24,4,4,74
2,68,46,36,17,8,56,21,33
95,21,6,74,69,19,84,31,20
19,61,52,50,43,48,58,66,71
9,41,27,70,52,36,18,73,12
98,51,72,37,4,16,0,77,36
96,82,97,44,10,72,4,8,8
60,3,68,1,56,27,28,97,39
77,73,26,48,65,87,52,6,47
48,49,81,83,88,18,66,67,30
29,93,60,86,95,66,30,69,26
37,36,61,5,32,39,99,99,43
6,81,72,43,43,92,65,11,36
96,62,41,71,48,32,48,5,10
45,53,52,35,8,21,93,64,80
77,48,43,99,76,49,76,62,95
17,17,36,81,97,51,65,65,86
63,71,28,12,63,91,34,87,94
38,59,66,27,92,56,49,64,6
25,79,56,68,97,37,55,74,81
0,83,88,85,94,27,56,43,28
67,14,71,21,23,65,80,15,72
74,98,88,76,81,84,98,36,69
2,11,53,80,58,7,38,31,75
2,13,60,66,42,40,43,56,7
46,14,11,41,16,38,7,48,83
27,53,44,59,84,8,42,17,10
62,4,91,71,4,22,61,23,72
52,45,81,76,75,4,99,79,73
6,55,32,50,20,43,38,51,8
2,3,11,1,27,57,32,33,14
51,51,29,98,10,41,0,35,12
64,16,39,13,57,59,25,53,9
85,63,63,70,75,98,84,11,8
71,53,91,6,61,3,7,47,25
78,59,82,18,26,68,69,63,45
95,72,76,57,88,79,36,21,35
30,97,89,61,7,74,49,35,76
39,68,26,78,30,69,86,25,28
81,1,58,6,21,35,79,63,39
38,38,13,74,16,35,16,14,95
35,94,8,54,89,68,7,14,37
50,70,26,2,49,99,23,16,59
79,21,52,75,25,64,66,16,1
31,79,70,27,58,13,90,11,62
49,17,62,12,61,98,91,48,81
89,19,78,97,71,66,92,10,75
80,88,60,99,32,2,12,89,1
75,50,16,26,38,4,76,68,44
5,4,89,73,60,98,5,27,5
58,65,90,47,53,83,93,56,98
78,46,24,28,41,8,43,40,31
20,66,52,40,32,1,55,12,4
71,15,16,52,94,11,53,43,99
81,5,17,0,68,25,94,37,90
88,85,92,46,21,69,17,34,13
7,62,70,14,69,19,4,40,83
51,98,53,96,32,14,31,28,89
20,82,6,77,96,74,54,62,34
88,68,22,0,88,13,75,50,60
13,85,14,68,97,4,3,59,25
1,37,0,6,5,70,32,78,37
9,17,55,1,45,9,68,94,53
13,55,3,28,3,44,19,59,53
47,96,98,97,58,0,20,70,35
34,59,86,92,73,53,57,31,45
76,57,1,92,12,62,24,99,47
96,31,74,6,20,52,11,28,30
69,99,6,39,93,46,14,96,26
49,87,77,13,3,12,18,88,94
57,26,62,78,3,35,70,74,54
70,24,51,18,66,58,66,89,57
1,57,94,90,94,16,35,14,17
85,4,72,25,71,40,68,33,28
56,48,34,30,69,71,19,71,43
24,92,82,72,55,60,81,10,83
53,46,54,52,91,34,18,39,33
72,65,66,69,49,84,34,24,90
59,24,86,85,19,41,79,87,11
10,78,57,13,73,45,0,54,82
86,58,36,87,83,62,97,28,25
59,65,26,25,42,98,37,17,71
81,35,98,81,54,79,17,76,48
15,48,12,6,72,72,79,31,22
55,11,16,89,69,2,38,10,74
41,88,45,73,27,49,8,17,67
11,20,70,21,95,39,36,67,50
23,42,48,31,65,82,82,76,62
45,82,1,42,66,35,73,85,96
58,88,31,98,19,52,10,57,10
64,22,92,28,94,46,8,96,97
28,44,42,70,69,82,82,93,32
66,91,49,86,4,30,24,57,10
26,37,79,17,77,73,15,65,0
16,35,90,53,66,11,10,69,82
34,27,85,50,34,26,68,25,15
49,5,89,12,49,22,61,37,39
78,52,53,73,11,30,42,87,84
43,37,34,68,26,86,41,20,76
55,38,28,49,0,97,33,25,10
44,85,51,67,87,67,85,79,54
11,53,33,6,32,99,88,61,13
90,0,41,19,31,30,8,93,62
24,91,60,15,90,1,38,73,61
91,85,79,83,4,19,36,5,96
97,12,23,66,3,76,81,53,47
70,10,80,61,98,71,34,5,10
47,77,78,89,16,49,85,28,51
64,41,32,92,7,90,37,36,71
73,23,94,39,18,12,80,32,91
42,24,80,73,25,60,81,51,39
65,86,86,20,94,82,46,96,9
61,26,75,14,38,0,1,8,79
72,56,36,17,30,42,65,74,83
41,91,28,37,8,35,90,2,81
85,17,25,82,91,6,20,99,4
35,67,13,68,17,82,15,65,36
62,95,86,39,4,91,90,98,67
14,62,16,9,77,74,11,52,49
78,52,83,14,83,28,48,64,19
44,45,64,27,87,67,97,82,8
96,83,34,82,22,89,81,37,94
39,47,3,69,73,21,67,12,12
31,77,30,88,64,11,36,33,76
53,29,82,21,29,66,0,4,25
42,85,31,72,6,20,40,40,53
57,4,34,45,39,19,53,10,31
81,82,31,75,98,81,55,38,3
83,5,99,53,96,58,55,35,84
33,71,61,96,14,24,63,19,68
4,9,59,68,57,40,9,16,73
18,47,8,76,57,24,40,87,43
77,40,59,70,89,46,14,19,3
47,81,76,81,13,36,58,26,2
47,56,62,2,65,1,75,91,18
69,21,22,27,87,55,30,32,75
50,49,24,41,86,17,83,73,5
22,94,60,30,31,80,21,7,11
19,38,88,18,37,45,64,91,46
71,96,5,50,26,40,29,20,24
80,47,31,54,46,12,82,28,84
39,86,95,20,30,60,61,41,14
5,30,31,69,82,57,87,79,96
86,7,40,8,27,76,61,69,14
79,92,72,29,44,13,81,40,31
48,19,90,35,3,67,20,88,20
37,84,69,16,12,52,55,18,45
0,67,74,87,41,60,58,7,35
17,3,0,58,18,3,65,75,31
73,60,9,95,62,56,68,42,72
48,99,49,18,17,10,63,68,45
44,78,73,34,47,28,14,22,92
28,83,13,87,90,94,28,80,39
83,40,39,38,45,14,24,8,73
32,6,20,34,12,31,35,80,24
17,17,95,71,33,28,21,40,23
16,29,39,22,88,64,39,66,37
44,63,6,96,21,76,57,86,95
63,46,54,13,89,35,22,63,52
86,20,57,84,1,20,79,54,94
47,77,0,2,82,29,67,17,1
16,86,83,73,16,52,25,6,41
7,50,69,80,27,22,9,83,33
38,82,62,23,34,46,54,9,61
4,77,76,16,5,42,15,26,9
75,90,87,48,73,27,63,23,76
84,77,7,88,86,47,93,82,18
42,1,60,88,65,15,30,59,39
83,53,29,43,34,21,2,92,95
39,0,10,63,96,7,57,67,40
36,23,66,8,70,0,93,65,53
14,29,45,91,57,5,74,28,14
7,62,62,43,73,83,55,41,5
55,52,40,74,98,2,63,77,63
39,44,41,62,84,43,69,6,74
17,25,22,67,97,5,84,41,23
88,64,25,80,68,0,29,73,87
69,50,0,7,25,16,62,34,9
42,51,47,28,59,87,52,6,72
12,76,55,5,46,15,90,36,15
13,57,80,67,34,90,1,32,99
77,24,24,37,48,57,8,62,50
28,97,14,31,2,82,61,6,73
70,62,9,61,41,66,63,4,50
62,96,94,8,5,96,18,19,93
38,80,91,95,69,36,30,20,99
32,72,73,0,10,39,82,32,27
7,2,56,38,12,27,58,8,46
28,27,73,92,0,73,31,64,54
0,95,33,87,60,97,34,97,23
44,63,46,84,27,81,65,7,19
41,36,47,90,11,90,96,85,71
53,99,14,88,35,53,26,3,9
7,80,10,67,30,28,97,98,73
22,53,68,78,61,34,45,57,44
62,78,7,15,72,60,10,89,56
78,70,40,21,14,93,40,52,30
14,97,78,89,7,72,13,39,99
59,42,33,60,28,55,63,35,8
50,91,15,38,65,41,99,93,3
66,52,30,18,22,54,78,35,51
27,26,70,96,89,71,52,94,56
49,42,43,86,98,95,82,92,60
83,82,77,4,77,3,65,35,83
39,89,58,7,70,80,21,24,65
15,21,75,52,63,35,93,62,3
48,60,15,93,81,29,38,60,98
69,23,17,1,76,57,86,95,70
84,93,59,59,45,73,73,18,87
56,51,40,24,43,3,13,11,94
6,89,40,14,24,19,45,66,19
1,71,16,45,2,77,99,63,86
67,39,24,89,93,80,0,40,45
9,58,13,15,78,69,87,51,14
46,23,83,81,72,3,2,32,6
92,40,24,45,90,51,31,49,79
65,63,46,99,48,89,90,30,85
72,26,45,50,90,82,85,36,93
56,70,92,12,48,81,8,86,98
38,37,84,61,94,84,16,10,90
7,36,67,9,2,51,93,92,0
71,77,8,75,48,57,45,33,44
60,33,95,26,53,74,29,83,50
39,39,57,7,94,24,87,64,11
79,56,88,54,5,8,91,32,66
31,38,50,37,0,50,85,66,89
94,66,7,98,21,9,89,87,26
10,54,60,24,45,20,57,4,98
12,31,24,71,15,54,94,11,24
85,95,44,93,98,79,82,36,55
9,4,2,41,53,30,0,94,69
23,11,56,18,36,69,89,59,0
89,80,42,23,47,90,12,79,63
65,91,95,50,94,21,62,39,76
9,80,27,71,51,14,46,62,72
77,28,67,82,69,92,6,38,3
80,55,86,53,62,2,94,69,86
44,23,99,59,19,58,72,31,85
59,29,62,9,84,15,37,80,79
56,69,89,49,15,62,2,29,29
86,25,40,41,85,38,52,33,69
79,58,3,2,5,24,67,71,46
94,35,34,28,12,2,40,63,8
50,86,69,21,2,23,64,88,26
5,24,95,84,87,50,97,6,5
26,62,99,60,82,53,76,37,10
94,44,74,3,12,27,42,31,37
43,8,95,53,85,29,7,63,22
25,89,27,1,39,74,15,21,87
60,44,72,16,66,49,53,70,69
4,72,54,28,22,45,64,50,91
9,33,28,38,0,48,20,30,74
76,13,87,44,76,57,48,50,72
62,81,31,8,55,80,78,6,20
80,91,61,12,48,26,83,25,43
0,9,21,26,13,32,24,16,2
79,34,74,69,28,90,84,79,20
20,97,14,84,77,36,99,42,53
53,82,22,12,93,33,43,32,8
10,31,3,91,37,53,4,11,81
27,87,23,77,53,73,65,79,2
33,72,64,16,6,96,94,59,23
10,41,21,7,95,41,19,57,84
16,99,0,26,16,14,78,23,6
59,89,39,40,40,72,99,19,69
44,18,77,59,38,15,15,86,24
85,22,78,57,30,40,3,72,93
32,55,10,20,65,54,40,92,88
49,91,88,5,79,51,29,8,22
74,97,10,91,28,78,86,7,52
18,54,60,33,57,93,4,25,33
29,17,44,62,12,30,41,80,29
53,70,65,4,97,21,4,24,30
63,83,67,40,94,31,98,20,7
83,96,13,79,67,27,5,65,56
59,85,12,28,36,94,78,52,49
27,19,12,78,11,1,51,32,4
19,8,79,98,22,7,48,52,13
53,59,31,84,5,16,20,4,35
36,1,88,22,40,30,66,97,24
58,91,65,30,61,79,79,73,28
21,84,78,45,37,79,34,52,48
27,92,95,90,35,62,55,52,89
55,14,83,6,83,14,0,84,19
80,40,82,72,89,90,61,9,92
91,45,14,10,57,29,73,67,93
22,40,53,88,64,84,5,58,52
68,64,98,92,83,88,32,90,10
97,77,65,69,66,40,4,91,97
68,68,4,56,6,47,61,96,67
13,95,94,73,11,19,11,49,68
83,37,51,39,27,58,78,14,91
41,76,82,94,17,39,24,53,52
84,17,44,47,56,67,94,41,74
18,87,74,96,88,82,1,94,60
75,90,77,25,48,13,71,42,34
40,62,91,39,80,52,35,35,88
75,80,61,42,10,72,94,57,99
58,69,95,33,99,76,65,8,21
8,0,49,79,14,69,17,49,65
89,89,39,95,28,30,55,60,93
82,6,64,18,87,83,37,14,35
13,23,17,32,37,94,3,10,14
5,44,75,76,38,30,3,84,44
14,59,25,47,95,83,15,3,7
7,72,31,9,8,12,14,93,68
81,55,20,42,95,1,75,44,80
81,4,13,76,10,51,4,60,39
16,14,20,68,79,59,99,65,6
0,38,60,28,40,4,18,90,41
51,82,16,41,73,37,97,84,17
84,1,66,81,98,90,66,93,15
29,50,63,38,93,82,93,36,80
88,4,53,93,36,7,75,57,74
8,59,29,27,91,51,15,70,43
80,52,29,86,87,99,90,28,33
47,50,65,15,75,42,80,54,79
83,23,52,73,33,41,88,88,15
69,94,90,16,26,56,12,6,57
5,4,49,33,58,16,40,5,37
46,91,46,2,39,35,83,28,97
87,47,72,36,29,51,28,94,21
49,84,26,69,23,60,45,37,35
34,95,53,58,77,82,65,52,25
59,45,46,98,76,9,58,99,93
70,78,72,96,13,7,90,23,76
9,84,58,37,5,17,60,60,81
19,92,29,10,37,85,36,16,60
42,15,3,89,84,70,68,43,65
37,38,14,92,40,19,94,17,23
36,19,12,66,44,14,14,92,15
41,71,35,39,51,38,67,13,65
26,71,50,6,91,99,84,7,87
35,88,33,39,5,20,42,44,65
83,18,59,8,94,51,94,2,46
37,80,22,8,90,1,24,12,67
88,80,59,27,9,32,69,9,67
51,25,58,62,25,50,83,26,25
58,40,32,59,94,18,32,80,64
94,89,62,81,24,57,42,82,72
11,0,87,54,36,40,84,18,76
82,44,41,70,22,50,69,29,11
47,27,52,76,2,17,76,25,29
6,77,83,31,13,86,80,58,12
1,43,51,10,24,54,65,89,15
34,68,9,45,17,46,99,95,61
43,23,69,37,68,46,24,49,74
78,4,22,30,22,66,84,4,99
7,83,15,14,11,98,25,81,50
44,68,73,1,92,69,33,46,93
64,66,48,0,37,39,20,75,70
53,65,10,5,17,53,28,80,0
19,44,87,61,93,33,32,12,98
69,15,53,7,73,15,18,75,38
41,53,81,83,88,33,80,5,23
75,37,3,7,10,18,17,99,55
52,24,82,29,75,26,95,53,36
31,96,57,93,68,39,8,64,15
58,71,3,86,90,81,17,67,78
1,44,93,74,15,18,55,34,30
36,85,41,14,98,41,17,80,49
7,14,49,54,7,71,90,80,78
88,87,5,99,0,94,95,52,31
77,39,60,65,3,37,43,95,56
41,34,3,36,62,50,2,34,74
95,49,40,43,11,52,72,92,55
62,14,80,33,5,13,42,15,39
1,3,27,29,25,87,55,44,59
55,17,82,46,12,75,9,41,86
58,19,92,9,49,99,26,38,25
95,25,5,72,4,69,12,56,38
65,89,51,50,71,70,55,19,64
78,33,90,84,52,52,94,18,47
25,64,24,86,69,83,85,42,37
38,84,23,97,72,29,17,21,70
17,37,90,79,84,68,67,60,27
35,3,60,27,75,21,36,86,11
39,34,4,24,34,2,78,97,37
84,75,49,38,63,5,30,63,76
41,69,18,4,75,77,83,53,2
23,53,34,26,15,20,29,26,82
52,86,70,52,88,4,46,41,25
54,61,92,86,70,57,88,71,30
26,15,70,32,23,46,65,23,74
94,97,10,91,45,81,10,67,59
55,92,12,62,57,91,18,52,69
50,58,48,58,41,88,54,69,91
7,21,12,38,17,69,45,9,18
74,40,82,50,4,68,25,78,3
75,3,68,69,16,11,93,12,26
69,34,75,67,41,89,98,31,76
6,72,81,67,9,79,9,68,33
84,66,87,19,84,69,77,20,52
35,21,54,90,97,92,58,47,67
43,48,78,49,19,81,99,85,91
64,11,40,15,80,72,5,1,7
75,77,60,71,50,91,96,67,80
59,77,7,94,15,5,96,91,9
11,15,7,60,35,54,40,6,97
73,90,3,13,95,11,57,84,24
78,44,9,60,6,56,71,36,70
97,83,99,27,91,44,88,21,27
48,50,66,35,64,25,78,12,92
2,42,56,18,70,86,20,99,32
33,40,44,44,47,55,47,62,64
61,26,55,50,20,87,68,84,14
82,39,57,97,55,82,64,54,73
20,15,73,38,47,75,96,91,71
57,56,99,23,91,17,30,7,96
58,14,80,16,71,8,29,30,0
78,31,50,27,53,39,31,94,94
94,40,64,17,94,19,39,77,73
22,38,35,72,18,86,52,81,97
96,53,75,37,27,31,5,10,95
99,5,85,52,94,88,67,83,33
26,13,12,97,94,99,67,64,47
19,11,88,51,25,11,88,71,85
8,11,4,39,80,37,95,50,70
68,79,87,53,0,32,31,62,95
77,17,84,11,66,22,96,54,58
28,15,72,39,12,35,86,5,80
4,18,58,54,79,81,77,82,50
48,23,58,67,64,35,1,45,18
18,57,63,76,56,86,10,23,60
86,58,72,45,22,51,47,2,10
59,30,93,36,78,0,53,4,36
6,8,58,78,64,36,97,46,22
87,4,65,22,1,88,1,0,69
19,50,88,32,96,22,84,30,37
59,66,61,63,23,62,3,27,44
92,37,98,69,59,39,12,13,52
34,58,66,75,56,24,18,47,72
2,95,29,94,59,6,76,25,17
60,84,1,9,80,4,75,54,54
61,63,25,26,49,8,64,30,10
88,25,20,59,20,7,9,84,59
90,39,40,23,51,1,76,41,24
27,28,89,36,72,43,95,79,31
32,66,24,92,10,44,61,93,9
99,45,98,90,11,54,39,45,41
73,5,46,79,4,27,93,26,69
74,96,80,24,71,37,65,90,2
72,48,49,44,17,62,82,53,84
83,6,64,18,9,78,85,15,63
92,30,69,79,99,48,21,97,81
36,36,20,62,4,73,23,51,97
63,72,54,15,50,13,16,97,25
82,48,97,49,26,48,37,72,51
37,66,92,27,93,75,95,23,25
68,99,59,43,81,38,5,45,31
74,6,4,41,98,91,23,69,42
0,28,5,90,65,29,43,8,49
53,99,5,10,76,76,56,66,57
4,26,3,37,37,73,43,6,19
13,48,26,81,91,4,53,51,53
42,14,4,47,88,48,84,94,17
4,65,92,81,67,1,44,99,45
65,46,8,33,35,52,70,93,97
67,98,40,50,62,15,77,53,56
82,63,15,76,54,92,72,33,53
98,84,62,78,57,91,50,6,71
66,21,9,18,37,58,38,43,32
4,1,44,93,7,97,89,84,0
23,2,24,97,73,39,52,65,21
82,37,47,58,93,36,61,40,10
54,30,7,59,78,76,84,8,28
84,60,74,54,32,34,12,18,10
4,43,27,40,47,68,61,49,49
52,20,47,78,38,17,18,93,28
24,31,37,10,9,46,20,56,86
29,72,95,23,96,41,49,57,87
13,40,87,10,64,58,62,50,95
50,44,40,71,25,10,38,57,32
45,46,3,53,96,38,79,11,85
82,95,1,82,25,47,79,79,67
10,15,33,24,51,83,17,70,16
2,92,18,93,86,33,57,81,63
73,99,92,81,3,78,29,99,76
32,1,90,78,79,44,65,31,57
78,75,55,26,53,66,6,13,33
27,70,83,88,74,67,58,91,93
86,27,80,28,99,63,5,1,4
43,35,59,56,24,5,0,43,59
68,45,85,53,41,10,67,11,31
46,52,1,28,47,80,13,56,97
53,6,68,3,7,92,56,73,53
55,2,56,80,32,91,64,85,88
50,51,81,22,81,47,95,93,87
90,94,12,0,42,7,33,54,90
51,95,51,7,35,38,85,20,58
95,46,54,77,98,4,42,34,94
40,91,90,73,63,88,64,26,28
60,56,12,28,10,80,78,30,38
42,46,39,47,36,90,89,3,22
66,56,33,81,34,89,99,82,13
32,68,31,19,38,40,64,43,40
71,23,25,77,45,9,27,91,78
78,34,61,95,40,20,83,95,80
98,51,26,64,11,94,30,24,0
70,69,61,47,22,12,80,99,26
16,35,22,25,0,8,89,2,39
41,39,81,89,30,43,0,3,48
53,18,49,9,84,7,13,38,60
77,68,55,6,10,61,7,1,91
6,77,44,26,42,99,1,51,54
34,19,97,13,86,6,74,43,35
36,2,0,58,96,84,99,96,59
41,2,58,17,94,12,27,42,25
37,45,49,46,1,96,73,57,11
5,46,32,26,21,49,68,98,32
11,23,71,86,54,54,51,55,53
26,3,74,86,73,52,0,64,84
71,29,43,73,0,35,71,56,53
45,1,12,64,3,58,97,17,40
13,17,64,81,89,40,17,57,50
17,0,67,15,57,3,26,49,46
95,65,98,45,14,85,88,10,63
2,38,17,16,83,89,40,33,96
93,31,9,82,87,54,36,93,13
80,11,6,65,79,86,49,94,69
91,28,30,70,76,10,40,60,2
43,33,8,61,36,72,71,26,19
89,5,94,87,91,67,65,3,54
55,6,3,53,72,99,12,66,66
23,24,71,85,74,86,95,96,70
64,69,4,17,77,14,15,42,55
20,47,77,98,18,87,46,77,54
54,93,51,47,44,96,89,97,17
21,84,18,11,36,30,48,79,79
81,24,78,55,80,73,19,54,70
88,4,37,76,65,26,15,83,62
35,65,57,62,24,15,99,92,45
71,83,51,84,77,20,94,47,83
76,93,62,80,67,30,11,66,39
26,75,7,30,34,75,98,75,67
48,17,60,75,28,5,38,82,24
22,24,11,40,6,44,65,15,98
95,59,30,9,17,0,3,94,31
99,34,64,16,61,61,58,50,55
62,8,33,7,54,68,61,16,54
90,93,16,69,57,30,74,23,50
25,60,58,66,3,31,28,64,83
46,37,22,94,62,37,51,41,48
69,26,72,29,21,32,25,58,85
91,77,64,59,27,19,40,89,49
37,6,95,97,43,6,49,39,90
14,8,45,59,4,63,16,36,73
56,89,44,9,36,64,31,64,74
81,86,19,46,37,91,59,84,23
53,52,92,12,27,12,34,6,66
48,76,53,18,1,16,31,43,61
81,22,32,46,54,70,30,89,39
80,86,27,94,86,84,76,24,3
48,1,38,13,85,12,97,24,95
10,17,59,25,50,31,19,50,55
19,26,25,20,3,46,9,8,26
57,83,95,55,98,99,92,52,94
59,71,47,19,21,88,85,35,99
28,1,84,31,76,24,0,85,41
68,63,10,6,38,19,95,80,46
55,13,76,79,46,30,29,43,45
51,32,57,13,39,1,54,6,57
44,36,79,43,17,15,13,93,65
57,51,57,80,33,7,17,19,5
94,34,5,22,81,14,11,0,57
10,52,6,24,25,67,0,38,36
